timestamp,system_time,left_hip,right_hip,left_knee_angle,right_knee_angle,left_knee_vel,right_knee_vel,left_knee_tff,right_knee_tff,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_theta,L1_theta,L2_theta,L3_theta,L4_theta,R0_theta,R1_theta,R2_theta,R3_theta,R4_theta,L_fk_0_x,L_fk_0_y,L_fk_0_z,L_fk_1_x,L_fk_1_y,L_fk_1_z,L_fk_2_x,L_fk_2_y,L_fk_2_z,L_fk_3_x,L_fk_3_y,L_fk_3_z,L_fk_4_x,L_fk_4_y,L_fk_4_z,L_fk_5_x,L_fk_5_y,L_fk_5_z,R_fk_0_x,R_fk_0_y,R_fk_0_z,R_fk_1_x,R_fk_1_y,R_fk_1_z,R_fk_2_x,R_fk_2_y,R_fk_2_z,R_fk_3_x,R_fk_3_y,R_fk_3_z,R_fk_4_x,R_fk_4_y,R_fk_4_z,R_fk_5_x,R_fk_5_y,R_fk_5_z,gait_phase
7.485,37:13.0,-0.070507549,-0.108350327,-0.065770149,-0.116008759,-0.007326126,-0.03663063,-0.003663063,0.003663063,-0.377,-0.937,0.223,-0.059,0.018,-0.009,0.5895,-0.7697,-0.0209,-0.2438,-0.194,-0.985,0.037,-0.013,0.008,0.002,-0.3065,0.4357,0.5736,0.622,-0.123,-0.96,-0.215,-0.017,0.027,-0.001,-0.7793,0.6219,-0.0744,0.0165,0,-0.070507549,0,-0.065770149,0,0,-0.108350327,0,-0.116008759,0,0,0,0,-0.005715544,0.182593249,-0.029189691,-0.005715544,0.182593249,-0.029189691,0.493288024,0.202168635,-0.00444615,0.493288024,0.202168635,-0.00444615,0.979482324,0.226332912,0.051510887,0,0,0,0.005715544,-0.182593249,0.029189691,0.005715544,-0.182593249,0.029189691,0.503321033,-0.160082003,0.072571965,0.503321033,-0.160082003,0.072571965,0.982436766,-0.129415247,0.170590658,0
7.49,37:13.0,-0.070449401,-0.108405125,-0.065770149,-0.116008759,0.03663063,-0.03663063,-0.003663063,0.003663063,-0.378,-0.937,0.223,-0.063,0.019,-0.01,0.5896,-0.7696,-0.0209,-0.2438,-0.193,-0.984,0.037,-0.013,0.008,0.003,-0.3065,0.4357,0.5736,0.6221,-0.123,-0.96,-0.215,-0.017,0.027,-0.001,-0.7793,0.6219,-0.0744,0.0165,0,-0.070449401,0,-0.065770149,0,0,-0.108405125,0,-0.116008759,0,0,0,0,-0.005723011,0.182600973,-0.029139864,-0.005723011,0.182600973,-0.029139864,0.493283219,0.202180206,-0.004453105,0.493283219,0.202180206,-0.004453105,0.979483966,0.226339663,0.051449976,0,0,0,0.005723011,-0.182600973,0.029139864,0.005723011,-0.182600973,0.029139864,0.503328183,-0.160082223,0.072521871,0.503328183,-0.160082223,0.072521871,0.982443987,-0.129423568,0.170542755,0
7.495,37:13.0,-0.070503298,-0.10845992,-0.065770149,-0.116008759,0.03663063,-0.03663063,-0.003663063,0.003663063,-0.381,-0.937,0.223,-0.064,0.021,-0.009,0.5897,-0.7695,-0.0209,-0.2438,-0.193,-0.984,0.037,-0.013,0.008,0.003,-0.3065,0.4357,0.5736,0.6221,-0.123,-0.96,-0.215,-0.017,0.027,-0.001,-0.7793,0.6219,-0.0744,0.0165,0,-0.070503298,0,-0.065770149,0,0,-0.10845992,0,-0.116008759,0,0,0,0,-0.005730475,0.182608684,-0.029090033,-0.005730475,0.182608684,-0.029090033,0.493275337,0.202200493,-0.004404802,0.493275337,0.202200493,-0.004404802,0.979475918,0.226363525,0.051498174,0,0,0,0.005730475,-0.182608684,0.029090033,0.005730475,-0.182608684,0.029090033,0.503335331,-0.160082438,0.072471773,0.503335331,-0.160082438,0.072471773,0.982451206,-0.129431892,0.170494845,0
7.5,37:13.0,-0.070712352,-0.108662331,-0.065770149,-0.116008759,0.03663063,-0.03663063,-0.003663063,0.003663063,-0.382,-0.935,0.222,-0.066,0.033,-0.006,0.5899,-0.7694,-0.0209,-0.2439,-0.193,-0.984,0.037,-0.013,0.008,0.003,-0.3065,0.4357,0.5736,0.6221,-0.123,-0.96,-0.215,-0.017,0.027,-0.001,-0.7793,0.6219,-0.0744,0.0165,0,-0.070712352,0,-0.065770149,0,0,-0.108662331,0,-0.116008759,0,0,0,0,-0.005724704,0.182621103,-0.029013107,-0.005724704,0.182621103,-0.029013107,0.493282003,0.202185962,-0.004324601,0.493282003,0.202185962,-0.004324601,0.979483942,0.226309328,0.051583698,0,0,0,0.005724704,-0.182621103,0.029013107,0.005724704,-0.182621103,0.029013107,0.503331047,-0.16013014,0.072396101,0.503331047,-0.16013014,0.072396101,0.982449588,-0.129537235,0.170424145,0
7.505,37:13.0,-0.070714596,-0.107605455,-0.066537857,-0.116393089,0.007326126,-0.007326126,-0.003663063,0.003663063,-0.382,-0.935,0.223,-0.065,0.037,-0.008,0.59,-0.7693,-0.0209,-0.244,-0.193,-0.983,0.036,-0.013,0.005,0.004,-0.3065,0.4357,0.5735,0.6222,-0.124,-0.961,-0.216,-0.006,0.028,0,-0.7791,0.622,-0.0751,0.0168,0,-0.070714596,0,-0.066537857,0,0,-0.107605455,0,-0.116393089,0,0,0,0,-0.005710349,0.182629271,-0.028964482,-0.005710349,0.182629271,-0.028964482,0.493303386,0.202132817,-0.004369679,0.493303386,0.202132817,-0.004369679,0.979473696,0.226245271,0.051817678,0,0,0,0.005710349,-0.182629271,0.028964482,0.005710349,-0.182629271,0.028964482,0.503376443,-0.160285441,0.07173377,0.503376443,-0.160285441,0.07173377,0.982586101,-0.129819323,0.169355079,0
7.51,37:13.1,-0.069844053,-0.107522749,-0.067687988,-0.116776466,0.007326126,0.065933228,-0.003663063,0.003663063,-0.381,-0.933,0.221,-0.066,0.038,-0.008,0.5901,-0.7692,-0.021,-0.244,-0.19,-0.981,0.033,-0.014,-0.002,0.001,-0.3066,0.4356,0.5732,0.6225,-0.124,-0.961,-0.216,-0.006,0.028,0,-0.7791,0.622,-0.0751,0.0168,0,-0.069844053,0,-0.067687988,0,0,-0.107522749,0,-0.116776466,0,0,0,0,-0.005689203,0.182639147,-0.028906311,-0.005689203,0.182639147,-0.028906311,0.493348411,0.202015516,-0.004698539,0.493348411,0.202015516,-0.004698539,0.979500574,0.226079978,0.051666131,0,0,0,0.005689203,-0.182639147,0.028906311,0.005689203,-0.182639147,0.028906311,0.503358308,-0.160367281,0.07167809,0.503358308,-0.160367281,0.07167809,0.982533632,-0.129960864,0.169486367,0
7.515,37:13.1,-0.070096054,-0.107763823,-0.067687988,-0.116776466,0.007326126,0.065933228,-0.003663063,0.003663063,-0.38,-0.931,0.219,-0.066,0.049,-0.007,0.5902,-0.769,-0.021,-0.2441,-0.19,-0.981,0.033,-0.014,-0.002,0.001,-0.3066,0.4356,0.5732,0.6225,-0.124,-0.961,-0.216,-0.006,0.028,0,-0.7791,0.622,-0.0751,0.0168,0,-0.070096054,0,-0.067687988,0,0,-0.107763823,0,-0.116776466,0,0,0,0,-0.005673702,0.182650723,-0.028836133,-0.005673702,0.182650723,-0.028836133,0.493365615,0.201975264,-0.004622034,0.493365615,0.201975264,-0.004622034,0.979519951,0.225976642,0.05175079,0,0,0,0.005673702,-0.182650723,0.028836133,0.005673702,-0.182650723,0.028836133,0.503345298,-0.160438533,0.071609975,0.503345298,-0.160438533,0.071609975,0.982524533,-0.130111311,0.169423676,0
7.52,37:13.1,-0.068715675,-0.110563381,-0.072289467,-0.119076729,-0.153846741,-0.051282883,-0.003663063,0.003663063,-0.38,-0.927,0.219,-0.063,0.053,-0.006,0.5904,-0.7689,-0.021,-0.2442,-0.188,-0.982,0.041,-0.013,-0.022,0.001,-0.3071,0.4351,0.5729,0.6228,-0.128,-0.956,-0.214,-0.014,0.032,-0.001,-0.7797,0.6215,-0.0739,0.0166,0,-0.068715675,0,-0.072289467,0,0,-0.110563381,0,-0.119076729,0,0,0,0,-0.005667881,0.182663031,-0.028759213,-0.005667881,0.182663031,-0.028759213,0.493414463,0.201838553,-0.005326035,0.493414463,0.201838553,-0.005326035,0.979389061,0.226022286,0.052499879,0,0,0,0.005667881,-0.182663031,0.028759213,0.005667881,-0.182663031,0.028759213,0.50322062,-0.160288527,0.072812055,0.50322062,-0.160288527,0.072812055,0.981900707,-0.129669183,0.172951109,0
7.525,37:13.1,-0.069746794,-0.110079485,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.375,-0.921,0.211,-0.064,0.049,-0.011,0.5907,-0.7685,-0.0212,-0.2445,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.069746794,0,-0.072289467,0,0,-0.110079485,0,-0.11946106,0,0,0,0,-0.005566346,0.182695043,-0.028575112,-0.005566346,0.182695043,-0.028575112,0.493509427,0.201619449,-0.004800341,0.493509427,0.201619449,-0.004800341,0.979457535,0.225522688,0.053363835,0,0,0,0.005566346,-0.182695043,0.028575112,0.005566346,-0.182695043,0.028575112,0.503171685,-0.160706577,0.072226395,0.503171685,-0.160706577,0.072226395,0.981918075,-0.13048808,0.172170058,0
7.53,37:13.1,-0.069618312,-0.109976251,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.377,-0.923,0.213,-0.064,0.049,-0.008,0.5906,-0.7687,-0.0211,-0.2444,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.069618312,0,-0.072289467,0,0,-0.109976251,0,-0.11946106,0,0,0,0,-0.005610493,0.182681393,-0.028653637,-0.005610493,0.182681393,-0.028653637,0.493461094,0.201735451,-0.004894552,0.493461094,0.201735451,-0.004894552,0.979404341,0.225779997,0.05325199,0,0,0,0.005610493,-0.182681393,0.028653637,0.005610493,-0.182681393,0.028653637,0.503210036,-0.160553162,0.072300358,0.503210036,-0.160553162,0.072300358,0.981948071,-0.130175309,0.172235735,0
7.535,37:13.1,-0.069414695,-0.109782094,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.378,-0.925,0.216,-0.062,0.05,-0.009,0.5905,-0.7688,-0.0211,-0.2443,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.069414695,0,-0.072289467,0,0,-0.109782094,0,-0.11946106,0,0,0,0,-0.0056249,0.182673317,-0.028702259,-0.0056249,0.182673317,-0.028702259,0.493445206,0.201772989,-0.004948694,0.493445206,0.201772989,-0.004948694,0.979386609,0.225871269,0.053191011,0,0,0,0.0056249,-0.182673317,0.028702259,0.0056249,-0.182673317,0.028702259,0.503222297,-0.160493576,0.072347299,0.503222297,-0.160493576,0.072347299,0.981957049,-0.130050759,0.172278638,0
7.54,37:13.1,-0.069950495,-0.110273722,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.373,-0.921,0.21,-0.062,0.037,-0.013,0.5908,-0.7684,-0.0212,-0.2446,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.069950495,0,-0.072289467,0,0,-0.110273722,0,-0.11946106,0,0,0,0,-0.005551916,0.18270308,-0.02852649,-0.005551916,0.18270308,-0.02852649,0.493525324,0.201581816,-0.004746194,0.493525324,0.201581816,-0.004746194,0.979475257,0.225431264,0.053424818,0,0,0,0.005551916,-0.18270308,0.02852649,0.005551916,-0.18270308,0.02852649,0.503159382,-0.160766173,0.072179455,0.503159382,-0.160766173,0.072179455,0.981909032,-0.13061269,0.172127144,0
7.545,37:13.1,-0.070090274,-0.110393455,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.37,-0.921,0.21,-0.061,0.032,-0.014,0.5911,-0.7682,-0.0213,-0.2447,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.070090274,0,-0.072289467,0,0,-0.110393455,0,-0.11946106,0,0,0,0,-0.005524857,0.182724944,-0.028391387,-0.005524857,0.182724944,-0.028391387,0.493555321,0.20151175,-0.00459997,0.493555321,0.20151175,-0.00459997,0.979509124,0.225245801,0.053585902,0,0,0,0.005524857,-0.182724944,0.028391387,0.005524857,-0.182724944,0.028391387,0.503136761,-0.160895943,0.07204787,0.503136761,-0.160895943,0.07204787,0.981893524,-0.130889083,0.172005612,0
7.55,37:13.1,-0.07001009,-0.110336821,-0.072289467,-0.11946106,0.03663063,0.051282883,-0.003663063,0.003663063,-0.373,-0.922,0.211,-0.062,0.04,-0.013,0.591,-0.7683,-0.0212,-0.2446,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.134,-0.96,-0.211,-0.019,0.019,0,-0.7799,0.6211,-0.0746,0.0178,0,-0.07001009,0,-0.072289467,0,0,-0.110336821,0,-0.11946106,0,0,0,0,-0.005567875,0.18271478,-0.028448337,-0.005567875,0.18271478,-0.028448337,0.49350835,0.201625102,-0.004671862,0.49350835,0.201625102,-0.004671862,0.979457674,0.225490354,0.05349776,0,0,0,0.005567875,-0.18271478,0.028448337,0.005567875,-0.18271478,0.028448337,0.503174383,-0.160754632,0.072100544,0.503174383,-0.160754632,0.072100544,0.98192353,-0.130603539,0.172051363,0
7.555,37:13.1,-0.070144342,-0.110272551,-0.072673798,-0.119844437,0.08058548,-0.03663063,-0.003663063,0.003663063,-0.37,-0.921,0.21,-0.063,0.03,-0.015,0.5912,-0.7681,-0.0213,-0.2447,-0.187,-0.982,0.039,-0.019,-0.01,0.001,-0.3072,0.4352,0.5732,0.6225,-0.136,-0.962,-0.224,-0.016,0.022,0,-0.7803,0.6205,-0.0747,0.0196,0,-0.070144342,0,-0.072673798,0,0,-0.110272551,0,-0.119844437,0,0,0,0,-0.005532249,0.182732463,-0.028341513,-0.005532249,0.182732463,-0.028341513,0.493547525,0.201531941,-0.004551629,0.493547525,0.201531941,-0.004551629,0.979477671,0.225296728,0.053818979,0,0,0,0.005532249,-0.182732463,0.028341513,0.005532249,-0.182732463,0.028341513,0.503152019,-0.16090937,0.071911195,0.503152019,-0.16090937,0.071911195,0.981887419,-0.130896715,0.171969468,0
7.56,37:13.2,-0.070388043,-0.11107694,-0.072673798,-0.119844437,0.007326126,0.095237732,-0.003663063,0.003663063,-0.369,-0.92,0.211,-0.062,0.022,-0.016,0.5913,-0.768,-0.0213,-0.2448,-0.196,-0.981,0.032,-0.03,0.031,0.003,-0.3065,0.4355,0.5728,0.623,-0.135,-0.959,-0.227,-0.016,0.019,-0.001,-0.7806,0.6202,-0.0747,0.0197,0,-0.070388043,0,-0.072673798,0,0,-0.11107694,0,-0.119844437,0,0,0,0,-0.005517783,0.182740434,-0.028292891,-0.005517783,0.182740434,-0.028292891,0.493562395,0.201497175,-0.004477767,0.493562395,0.201497175,-0.004477767,0.979491906,0.225210938,0.053918874,0,0,0,0.005517783,-0.182740434,0.028292891,0.005517783,-0.182740434,0.028292891,0.503111286,-0.160923324,0.072164521,0.503111286,-0.160923324,0.072164521,0.981786741,-0.130932939,0.17251583,0
7.565,37:13.2,-0.070324358,-0.111002091,-0.072673798,-0.119844437,0.007326126,0.095237732,-0.003663063,0.003663063,-0.367,-0.919,0.212,-0.064,0.016,-0.016,0.5915,-0.7679,-0.0214,-0.2448,-0.196,-0.981,0.032,-0.03,0.031,0.003,-0.3065,0.4355,0.5728,0.623,-0.135,-0.959,-0.227,-0.016,0.019,-0.001,-0.7806,0.6202,-0.0747,0.0197,0,-0.070324358,0,-0.072673798,0,0,-0.111002091,0,-0.119844437,0,0,0,0,-0.005505162,0.182754184,-0.028206406,-0.005505162,0.182754184,-0.028206406,0.493576481,0.201464696,-0.0043856,0.493576481,0.201464696,-0.0043856,0.979508023,0.225116793,0.054019148,0,0,0,0.005505162,-0.182754184,0.028206406,0.005505162,-0.182754184,0.028206406,0.503100991,-0.160993518,0.072079678,0.503100991,-0.160993518,0.072079678,0.981780341,-0.131084921,0.172436816,0
7.57,37:13.2,-0.070378385,-0.111057121,-0.072673798,-0.119844437,0.007326126,0.095237732,-0.003663063,0.003663063,-0.365,-0.92,0.211,-0.062,0.016,-0.016,0.5916,-0.7678,-0.0214,-0.2448,-0.196,-0.981,0.032,-0.03,0.031,0.003,-0.3065,0.4355,0.5728,0.623,-0.135,-0.959,-0.227,-0.016,0.019,-0.001,-0.7806,0.6202,-0.0747,0.0197,0,-0.070378385,0,-0.072673798,0,0,-0.111057121,0,-0.119844437,0,0,0,0,-0.005512541,0.182761654,-0.028156522,-0.005512541,0.182761654,-0.028156522,0.493568701,0.201484801,-0.004337269,0.493568701,0.201484801,-0.004337269,0.979500116,0.225139603,0.054067446,0,0,0,0.005512541,-0.182761654,0.028156522,0.005512541,-0.182761654,0.028156522,0.503108075,-0.160993801,0.072029585,0.503108075,-0.160993801,0.072029585,0.981787513,-0.131094141,0.172388967,0
7.575,37:13.2,-0.069920367,-0.114627319,-0.073440552,-0.119844437,-0.109889984,0.139194489,-0.003663063,0.003663063,-0.365,-0.921,0.209,-0.066,0.013,-0.014,0.5917,-0.7677,-0.0214,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.069920367,0,-0.073440552,0,0,-0.114627319,0,-0.119844437,0,0,0,0,-0.005519918,0.18276911,-0.028106634,-0.005519918,0.18276911,-0.028106634,0.493574365,0.201466421,-0.004541691,0.493574365,0.201466421,-0.004541691,0.979490024,0.22514228,0.05398545,0,0,0,0.005519918,-0.18276911,0.028106634,0.005519918,-0.18276911,0.028106634,0.502948092,-0.160733072,0.073709538,0.502948092,-0.160733072,0.073709538,0.981260166,-0.13059743,0.17573602,0
7.58,37:13.2,-0.070147065,-0.11486334,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.364,-0.925,0.205,-0.063,0.019,-0.009,0.5923,-0.7673,-0.0214,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070147065,0,-0.073823929,0,0,-0.11486334,0,-0.120227814,0,0,0,0,-0.00556649,0.182806902,-0.02785051,-0.00556649,0.182806902,-0.02785051,0.493524987,0.201592727,-0.004296509,0.493524987,0.201592727,-0.004296509,0.979415661,0.225332344,0.054411946,0,0,0,0.00556649,-0.182806902,0.02785051,0.00556649,-0.182806902,0.02785051,0.502992238,-0.160712903,0.073451831,0.502992238,-0.160712903,0.073451831,0.981263167,-0.130576512,0.175670793,0
7.585,37:13.2,-0.069979765,-0.114690445,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.363,-0.921,0.208,-0.062,0.018,-0.014,0.5919,-0.7676,-0.0214,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.069979765,0,-0.073823929,0,0,-0.114690445,0,-0.120227814,0,0,0,0,-0.005535843,0.182780631,-0.028028473,-0.005535843,0.182780631,-0.028028473,0.49355744,0.201509542,-0.004467436,0.49355744,0.201509542,-0.004467436,0.979448937,0.225228524,0.054242555,0,0,0,0.005535843,-0.182780631,0.028028473,0.005535843,-0.182780631,0.028028473,0.502963083,-0.160722266,0.073630767,0.502963083,-0.160722266,0.073630767,0.981234249,-0.130563388,0.175841991,0
7.59,37:13.2,-0.070033751,-0.114745358,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.363,-0.923,0.207,-0.062,0.018,-0.011,0.592,-0.7675,-0.0214,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070033751,0,-0.073823929,0,0,-0.114745358,0,-0.120227814,0,0,0,0,-0.005543213,0.182788052,-0.027978577,-0.005543213,0.182788052,-0.027978577,0.493549668,0.201529642,-0.004419108,0.493549668,0.201529642,-0.004419108,0.979441042,0.225251217,0.054290851,0,0,0,0.005543213,-0.182788052,0.027978577,0.005543213,-0.182788052,0.027978577,0.502970174,-0.160723011,0.073580689,0.502970174,-0.160723011,0.073580689,0.981241455,-0.130573625,0.175794175,0
7.595,37:13.2,-0.070087732,-0.114800268,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.363,-0.925,0.205,-0.063,0.02,-0.011,0.5921,-0.7674,-0.0214,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070087732,0,-0.073823929,0,0,-0.114800268,0,-0.120227814,0,0,0,0,-0.00555058,0.18279546,-0.027928677,-0.00555058,0.18279546,-0.027928677,0.493541899,0.201549721,-0.004370775,0.493541899,0.201549721,-0.004370775,0.979433151,0.225273882,0.05433915,0,0,0,0.00555058,-0.18279546,0.027928677,0.00555058,-0.18279546,0.027928677,0.502977262,-0.16072375,0.073530607,0.502977262,-0.16072375,0.073530607,0.981248659,-0.130583864,0.175746351,0
7.6,37:13.2,-0.070330955,-0.115020552,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.366,-0.929,0.205,-0.067,0.024,-0.007,0.5925,-0.767,-0.0215,-0.2449,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070330955,0,-0.073823929,0,0,-0.115020552,0,-0.120227814,0,0,0,0,-0.005529588,0.182827555,-0.027721989,-0.005529588,0.182827555,-0.027721989,0.4935656,0.201496271,-0.00415351,0.4935656,0.201496271,-0.00415351,0.979460888,0.225096721,0.054572865,0,0,0,0.005529588,-0.182827555,0.027721989,0.005529588,-0.182827555,0.027721989,0.502960944,-0.160867785,0.073326973,0.502960944,-0.160867785,0.073326973,0.981240473,-0.130901449,0.175555688,0
7.605,37:13.2,-0.070390279,-0.115083631,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.366,-0.931,0.203,-0.07,0.027,-0.006,0.5927,-0.7669,-0.0215,-0.2449,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070390279,0,-0.073823929,0,0,-0.115083631,0,-0.120227814,0,0,0,0,-0.00554548,0.182838911,-0.027643812,-0.00554548,0.182838911,-0.027643812,0.493548711,0.201539153,-0.004079231,0.493548711,0.201539153,-0.004079231,0.979443429,0.22515502,0.054645662,0,0,0,0.00554548,-0.182838911,0.027643812,0.00554548,-0.182838911,0.027643812,0.502975909,-0.160856886,0.07324819,0.502975909,-0.160856886,0.07324819,0.981254978,-0.13089408,0.175480095,0
7.61,37:13.2,-0.070444253,-0.115138547,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.368,-0.932,0.203,-0.067,0.032,-0.008,0.5928,-0.7668,-0.0215,-0.2449,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070444253,0,-0.073823929,0,0,-0.115138547,0,-0.120227814,0,0,0,0,-0.005552827,0.182846229,-0.02759389,-0.005552827,0.182846229,-0.02759389,0.493540965,0.201559093,-0.00403087,0.493540965,0.201559093,-0.00403087,0.979435566,0.225177494,0.054693978,0,0,0,0.005552827,-0.182846229,0.02759389,0.005552827,-0.182846229,0.02759389,0.502982979,-0.160857585,0.073198087,0.502982979,-0.160857585,0.073198087,0.98126217,-0.130904334,0.175432223,0
7.615,37:13.2,-0.070126784,-0.114826775,-0.073823929,-0.120227814,-0.139194489,-0.124542236,-0.003663063,0.003663063,-0.363,-0.928,0.204,-0.064,0.019,-0.008,0.5924,-0.7671,-0.0215,-0.2448,-0.196,-0.981,0.031,-0.028,0.027,0.006,-0.3064,0.4355,0.5725,0.6233,-0.128,-0.953,-0.23,0.001,0.023,-0.009,-0.7818,0.6187,-0.0742,0.0198,0,-0.070126784,0,-0.073823929,0,0,-0.114826775,0,-0.120227814,0,0,0,0,-0.00554413,0.182819733,-0.027770629,-0.00554413,0.182819733,-0.027770629,0.493549607,0.201534313,-0.00420782,0.493549607,0.201534313,-0.00420782,0.979443104,0.225188934,0.054511589,0,0,0,0.00554413,-0.182819733,0.027770629,0.00554413,-0.182819733,0.027770629,0.502973303,-0.160807605,0.073374185,0.502973303,-0.160807605,0.073374185,0.981249498,-0.130775412,0.175599172,0
7.62,37:13.2,-0.06747918,-0.118312843,-0.074207306,-0.120227814,-0.105006536,0.03663063,-0.003663063,0.003663063,-0.37,-0.932,0.203,-0.067,0.038,-0.008,0.5929,-0.7667,-0.0215,-0.245,-0.194,-0.979,0.037,-0.03,0.04,0.009,-0.3062,0.4346,0.5717,0.6248,-0.127,-0.954,-0.221,-0.012,0.032,-0.002,-0.7822,0.6183,-0.0725,0.0193,0,-0.06747918,0,-0.074207306,0,0,-0.118312843,0,-0.120227814,0,0,0,0,-0.005538257,0.182854005,-0.027545248,-0.005538257,0.182854005,-0.027545248,0.493637117,0.201287566,-0.005541857,0.493637117,0.201287566,-0.005541857,0.979703122,0.224654984,0.051849807,0,0,0,0.005538257,-0.182854005,0.027545248,0.005538257,-0.182854005,0.027545248,0.502824299,-0.1607012,0.074618019,0.502824299,-0.1607012,0.074618019,0.980790248,-0.130610873,0.178267059,0
