time,pelvis_acc_x,pelvis_acc_y,pelvis_acc_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,left_thigh_acc_x,left_thigh_acc_y,left_thigh_acc_z,left_thigh_gyro_x,left_thigh_gyro_y,left_thigh_gyro_z,left_thigh_quat_w,left_thigh_quat_x,left_thigh_quat_y,left_thigh_quat_z,right_thigh_acc_x,right_thigh_acc_y,right_thigh_acc_z,right_thigh_gyro_x,right_thigh_gyro_y,right_thigh_gyro_z,right_thigh_quat_w,right_thigh_quat_x,right_thigh_quat_y,right_thigh_quat_z,L0_a,L0_alpha,L0_d,L0_theta,L0_theta_sin,L0_theta_cos,L1_a,L1_alpha,L1_d,L1_theta,L1_theta_sin,L1_theta_cos,L2_a,L2_alpha,L2_d,L2_theta,L2_theta_sin,L2_theta_cos,L3_a,L3_alpha,L3_d,L3_theta,L3_theta_sin,L3_theta_cos,L4_a,L4_alpha,L4_d,L4_theta,L4_theta_sin,L4_theta_cos,R0_a,R0_alpha,R0_d,R0_theta,R0_theta_sin,R0_theta_cos,R1_a,R1_alpha,R1_d,R1_theta,R1_theta_sin,R1_theta_cos,R2_a,R2_alpha,R2_d,R2_theta,R2_theta_sin,R2_theta_cos,R3_a,R3_alpha,R3_d,R3_theta,R3_theta_sin,R3_theta_cos,R4_a,R4_alpha,R4_d,R4_theta,R4_theta_sin,R4_theta_cos,L_hip_x,L_hip_y,L_hip_z,R_hip_x,R_hip_y,R_hip_z,L_thigh_x,L_thigh_y,L_thigh_z,R_thigh_x,R_thigh_y,R_thigh_z,L_knee_x,L_knee_y,L_knee_z,R_knee_x,R_knee_y,R_knee_z,L_shank_x,L_shank_y,L_shank_z,R_shank_x,R_shank_y,R_shank_z,L_ankle_x,L_ankle_y,L_ankle_z,R_ankle_x,R_ankle_y,R_ankle_z,left_knee_angle,right_knee_angle,gait_phase
0.0549999999999999,-0.236,-0.999,0.06,-0.075,0.436,0.183,0.6506,-0.7102,-0.0604,-0.2619,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0292525063140564,-0.0292483345531176,0.999572175946224,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0292525063140564,-0.0292483345531175,0.999572175946224,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052182418906281,0.1848765642622544,0.004292544484961,-0.0052182418906281,-0.1848765642622544,-0.004292544484961,0.0052182418906281,0.1848765642622544,0.004292544484961,-0.0052182418906281,-0.1848765642622544,-0.004292544484961,0.5050191904623922,0.1707694098091178,0.004292544484961,0.4945827066811359,-0.198983718715391,-0.004292544484961,0.5050191904623922,0.1707694098091178,0.004292544484961,0.4945827066811359,-0.198983718715391,-0.004292544484961,0.000191689,-0.000575066,0.0
0.0599999999999999,-0.277,-0.981,0.035,-0.188,0.125,0.05,0.6489,-0.7175,-0.0561,-0.2469,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0090625229508104,-0.0090623989015085,0.9999589356199332,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0090625229508103,-0.0090623989015084,0.9999589356199332,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004371231269714,0.1849875832896847,0.0020983212370352,-0.0004371231269714,-0.1849875832896847,-0.0020983212370352,0.0004371231269714,0.1849875832896847,0.0020983212370352,-0.0004371231269714,-0.1849875832896847,-0.0020983212370352,0.5004357272067409,0.1838060934328524,0.0020983212370352,0.499561480952798,-0.1861690731465171,-0.0020983212370352,0.5004357272067409,0.1838060934328524,0.0020983212370352,0.499561480952798,-0.1861690731465171,-0.0020983212370352,0.000191689,-0.000575066,0.0
0.0649999999999999,-0.275,-0.98,0.032,-0.177,0.132,0.051,0.6491,-0.7171,-0.0561,-0.2472,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0097170667173888,-0.0097169138016269,0.9999527896786786,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0097170667173888,-0.0097169138016268,0.9999527896786786,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005005241424999,0.1849857535079037,0.0022406415812994,-0.0005005241424999,-0.1849857535079037,-0.0022406415812994,0.0005005241424999,0.1849857535079037,0.0022406415812994,-0.0005005241424999,-0.1849857535079037,-0.0022406415812994,0.5004986938895364,0.1836328863253316,0.0022406415812995,0.4994976456045364,-0.1863386206904757,-0.0022406415812995,0.5004986938895364,0.1836328863253316,0.0022406415812995,0.4994976456045364,-0.1863386206904757,-0.0022406415812995,0.000191689,-0.000575066,0.0
0.0699999999999999,-0.273,-0.98,0.029,-0.166,0.14,0.051,0.6494,-0.7167,-0.0561,-0.2476,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0105276473849808,-0.0105274529204798,0.9999445848320831,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0105276473849807,-0.0105274529204798,0.9999445848320831,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005791519627247,0.1849834311912522,0.002407232376676,-0.0005791519627247,-0.1849834311912522,-0.002407232376676,0.0005791519627247,0.1849834311912522,0.002407232376676,-0.0005791519627247,-0.1849834311912522,-0.002407232376676,0.5005767014541902,0.1834180230880466,0.002407232376676,0.4994183975287407,-0.1865488392944578,-0.002407232376676,0.5005767014541902,0.1834180230880466,0.002407232376676,0.4994183975287407,-0.1865488392944578,-0.002407232376676,0.000191689,-0.000575066,0.0
0.075,-0.314,-0.955,0.083,0.017,0.438,0.23,0.6482,-0.7034,-0.066,-0.2836,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0570436064870283,-0.0570126751270024,0.9983734546124826,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0570436064870283,-0.0570126751270023,0.9983734546124826,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123296765718393,0.1845195785058492,0.0050501706562817,-0.0123296765718393,-0.1845195785058492,-0.0050501706562817,0.0123296765718393,0.1845195785058492,0.0050501706562817,-0.0123296765718393,-0.1845195785058492,-0.0050501706562817,0.5112171584241743,0.1511837051704152,0.0050501706562817,0.4865578052804956,-0.2178554518412832,-0.0050501706562817,0.5112171584241743,0.1511837051704152,0.0050501706562817,0.4865578052804956,-0.2178554518412832,-0.0050501706562817,0.000191689,-0.000575066,0.0
0.08,-0.279,-0.972,0.033,-0.141,0.165,0.059,0.6501,-0.7157,-0.0563,-0.2488,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.012585098107743,-0.0125847658958876,0.9999208086980416,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0125850981077429,-0.0125847658958875,0.9999208086980416,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008819863371335,0.1849763560099254,0.0028230865006997,-0.0008819863371335,-0.1849763560099254,-0.0028230865006997,0.0008819863371335,0.1849763560099254,0.0028230865006997,-0.0008819863371335,-0.1849763560099254,-0.0028230865006997,0.5008763027322441,0.1825923315582747,0.0028230865006997,0.499112330057977,-0.1873603804615761,-0.0028230865006997,0.5008763027322441,0.1825923315582747,0.0028230865006997,0.499112330057977,-0.1873603804615761,-0.0028230865006997,0.000191689,-0.000575066,0.0
0.085,-0.284,-0.967,0.034,-0.132,0.192,0.062,0.6503,-0.7153,-0.0564,-0.2492,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.013258979610395,-0.0132585911245133,0.9999121010175808,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.013258979610395,-0.0132585911245132,0.9999121010175808,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009965335517204,0.1849734470299817,0.0029716686771615,-0.0009965335517204,-0.1849734470299817,-0.0029716686771615,0.0009965335517204,0.1849734470299817,0.0029716686771615,-0.0009965335517204,-0.1849734470299817,-0.0029716686771615,0.5009892775792578,0.1822797655689908,0.0029716686771615,0.4989962104758169,-0.1876671284909725,-0.0029716686771615,0.5009892775792578,0.1822797655689908,0.0029716686771615,0.4989962104758169,-0.1876671284909725,-0.0029716686771615,0.000191689,-0.000575066,0.0
0.09,-0.29,-0.967,0.034,-0.125,0.209,0.066,0.6504,-0.715,-0.0565,-0.2497,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0140179716024951,-0.0140175125101936,0.9999017498449668,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.014017971602495,-0.0140175125101935,0.9999017498449668,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011416772422293,0.1849710496974374,0.0030671398570467,-0.0011416772422293,-0.1849710496974374,-0.0030671398570467,0.0011416772422293,0.1849710496974374,0.0030671398570467,-0.0011416772422293,-0.1849710496974374,-0.0030671398570467,0.5011321535189941,0.1818850113739791,0.0030671398570467,0.4988487990345354,-0.1880570880208957,-0.0030671398570467,0.5011321535189941,0.1818850113739791,0.0030671398570467,0.4988487990345354,-0.1880570880208957,-0.0030671398570467,0.000191689,-0.000575066,0.0
0.095,-0.292,-0.969,0.035,-0.114,0.225,0.069,0.6505,-0.7147,-0.0567,-0.2503,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0147949299086612,-0.0147943901709879,0.9998905570208516,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0147949299086611,-0.0147943901709878,0.9998905570208516,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013375184953474,0.1849680215402927,0.0031689196494052,-0.0013375184953474,-0.1849680215402927,-0.0031689196494052,0.0013375184953474,0.1849680215402927,0.0031689196494052,-0.0013375184953474,-0.1849680215402927,-0.0031689196494052,0.5013244468797622,0.1813525762401956,0.0031689196494052,0.4986494098890673,-0.1885834668403898,-0.0031689196494052,0.5013244468797622,0.1813525762401956,0.0031689196494052,0.4986494098890673,-0.1885834668403898,-0.0031689196494052,0.000191689,-0.000575066,0.0
0.1,-0.273,-0.974,0.031,-0.147,0.164,0.056,0.6499,-0.716,-0.0562,-0.2484,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.011961658929182,-0.0119613736829689,0.9999284602108376,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0119616589291819,-0.0119613736829688,0.9999284602108376,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007699135443012,0.1849787164871437,0.0026984588014621,-0.0007699135443012,-0.1849787164871437,-0.0026984588014621,0.0007699135443012,0.1849787164871437,0.0026984588014621,-0.0007699135443012,-0.1849787164871437,-0.0026984588014621,0.5007655826781449,0.1828976476751819,0.0026984588014621,0.4992257555895423,-0.1870597852991055,-0.0026984588014621,0.5007655826781449,0.1828976476751819,0.0026984588014621,0.4992257555895423,-0.1870597852991055,-0.0026984588014621,0.000191689,-0.000575066,0.0
0.105,-0.297,-0.973,0.041,-0.092,0.27,0.083,0.6507,-0.7141,-0.0571,-0.2515,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0163505576578378,-0.0163498291392237,0.9998663326100736,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0163505576578377,-0.0163498291392236,0.9998663326100736,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017294120926516,0.1849611815200524,0.0033720119394805,-0.0017294120926516,-0.1849611815200524,-0.0033720119394805,0.0017294120926516,0.1849611815200524,0.0033720119394805,-0.0017294120926516,-0.1849611815200524,-0.0033720119394805,0.5017075572675929,0.1802863181610434,0.0033720119394805,0.4982487330822894,-0.1896360448790614,-0.0033720119394805,0.5017075572675929,0.1802863181610434,0.0033720119394805,0.4982487330822894,-0.1896360448790614,-0.0033720119394805,0.000191689,-0.000575066,0.0
0.11,-0.296,-0.972,0.038,-0.105,0.246,0.076,0.6507,-0.7144,-0.0569,-0.2509,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0155829888036438,-0.015582358142967,0.9998785876868772,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0155829888036437,-0.0155823581429669,0.9998785876868772,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015245554095023,0.1849643337353532,0.0032971164129002,-0.0015245554095023,-0.1849643337353532,-0.0032971164129002,0.0015245554095023,0.1849643337353532,0.0032971164129002,-0.0015245554095023,-0.1849643337353532,-0.0032971164129002,0.5015075718654374,0.1808432591638207,0.0032971164129002,0.4984584610464326,-0.1890854083068857,-0.0032971164129002,0.5015075718654374,0.1808432591638207,0.0032971164129002,0.4984584610464326,-0.1890854083068857,-0.0032971164129002,0.000191689,-0.000575066,0.0
0.115,-0.275,-1.008,0.05,-0.073,0.405,0.152,0.6508,-0.712,-0.0589,-0.2567,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0226925873541282,-0.0226906397996481,0.999742534288445,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0226925873541281,-0.022690639799648,0.999742534288445,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035031072955899,0.1849251359909066,0.0039271259236607,-0.0035031072955899,-0.1849251359909066,-0.0039271259236607,0.0035031072955899,0.1849251359909066,0.0039271259236607,-0.0035031072955899,-0.1849251359909066,-0.0039271259236607,0.5034134185132808,0.1754551445320199,0.0039271259236607,0.4964072039221009,-0.1943951274497932,-0.0039271259236607,0.5034134185132808,0.1754551445320199,0.0039271259236607,0.4964072039221009,-0.1943951274497932,-0.0039271259236607,0.000191689,-0.000575066,0.0
0.12,-0.28,-1.004,0.047,-0.075,0.391,0.144,0.6508,-0.7124,-0.0586,-0.2557,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0214160318772598,-0.0214143948504044,0.999770685554038,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0214160318772597,-0.0214143948504043,0.999770685554038,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031724138978859,0.1849331129927968,0.0038313847175588,-0.0031724138978859,-0.1849331129927968,-0.0038313847175588,0.0031724138978859,0.1849331129927968,0.0038313847175588,-0.0031724138978859,-0.1849331129927968,-0.0038313847175588,0.5030988618959445,0.1763571820203289,0.0038313847175589,0.4967540341001725,-0.1935090439652647,-0.0038313847175589,0.5030988618959445,0.1763571820203289,0.0038313847175589,0.4967540341001725,-0.1935090439652647,-0.0038313847175589,0.000191689,-0.000575066,0.0
0.125,-0.282,-0.979,0.049,-0.199,0.12,0.045,0.6482,-0.7182,-0.0561,-0.2462,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0076267739675665,-0.0076267000291555,0.9999709163004018,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0076267739675665,-0.0076267000291554,0.9999709163004018,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003156379837145,0.1849913593426083,0.0017599264863063,-0.0003156379837145,-0.1849913593426083,-0.0017599264863063,0.0003156379837145,0.1849913593426083,0.0017599264863063,-0.0003156379837145,-0.1849913593426083,-0.0017599264863063,0.5003149101792858,0.1841382451069196,0.0017599264863063,0.4996836342118566,-0.1858444735782969,-0.0017599264863063,0.5003149101792858,0.1841382451069196,0.0017599264863063,0.4996836342118566,-0.1858444735782969,-0.0017599264863063,0.000191689,-0.000575066,0.0
0.13,-0.258,-1.007,0.056,-0.078,0.416,0.171,0.6507,-0.7113,-0.0595,-0.2587,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.025185663737924,-0.0251830012038308,0.9996828579356394,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0251856637379239,-0.0251830012038307,0.9996828579356396,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041709536878594,0.1849082594828651,0.0040667825551806,-0.0041709536878594,-0.1849082594828651,-0.0040667825551806,0.0041709536878594,0.1849082594828651,0.0040667825551806,-0.0041709536878594,-0.1849082594828651,-0.0040667825551806,0.504043798984106,0.1736326869725826,0.0040667825551806,0.4957018916083871,-0.1961838319931477,-0.0040667825551806,0.504043798984106,0.1736326869725826,0.0040667825551806,0.4957018916083871,-0.1961838319931477,-0.0040667825551806,0.000191689,-0.000575066,0.0
0.135,-0.289,-0.992,0.045,-0.079,0.361,0.119,0.6508,-0.7131,-0.0579,-0.2538,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0191894312728196,-0.0191882535934586,0.9998158885134968,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0191894312728195,-0.0191882535934585,0.9998158885134968,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025114494903353,0.1849469152229234,0.0036511876125787,-0.0025114494903353,-0.1849469152229234,-0.0036511876125787,0.0025114494903353,0.1849469152229234,0.0036511876125787,-0.0025114494903353,-0.1849469152229234,-0.0036511876125787,0.5024653565233916,0.1781578915536402,0.0036511876125787,0.4974424575427209,-0.1917359388922067,-0.0036511876125787,0.5024653565233916,0.1781578915536402,0.0036511876125787,0.4974424575427209,-0.1917359388922067,-0.0036511876125787,0.000191689,-0.000575066,0.0
0.14,-0.293,-0.985,0.044,-0.083,0.335,0.107,0.6508,-0.7134,-0.0576,-0.253,-0.064,-0.991,0.064,0.125,0.247,0.092,-0.4109,0.4531,0.5501,0.5683,-0.242,-0.956,-0.159,0.057,-0.14,-0.007,-0.7117,0.5388,-0.3578,-0.2737,0.0,0.0,0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0182569680175291,-0.0182559538084919,0.9998333461885248,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000191689,0.000191688998826,0.9999999816276636,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.185,0.0,0.0,1.0,0.0,0.0,0.0,-0.018256968017529,-0.0182559538084919,0.9998333461885248,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.000575066,-0.0005750659683041,0.9999998346495524,0.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022317116611822,0.1849520265908702,0.00357313909488,-0.0022317116611822,-0.1849520265908702,-0.00357313909488,0.0022317116611822,0.1849520265908702,0.00357313909488,-0.0022317116611822,-0.1849520265908702,-0.00357313909488,0.5021953159203472,0.1789192481111831,0.00357313909488,0.4977318925979826,-0.1909848050705573,-0.00357313909488,0.5021953159203472,0.1789192481111831,0.00357313909488,0.4977318925979826,-0.1909848050705573,-0.00357313909488,0.000191689,-0.000575066,0.0
